waveobs flux err
490.89649668118903 1.0003762648446852 0.0
490.898811814359 1.0003744731355753 0.0
490.9011268956697 1.000371931976994 0.0
490.9034419250941 1.0003686601491468 0.0
490.9057569026055 1.0003646762310043 0.0
490.90807182817673 1.000359998600979 0.0
490.9103867017811 1.00035464543759 0.0
490.91270152339143 1.000348634720157 0.0
490.915016292981 1.0003419842294918 0.0
490.9173310105232 1.0003347115486099 0.0
490.9196456759908 1.0003268340634444 0.0
490.92196028935723 1.0003183689635722 0.0
490.9242748505956 1.0003093332429527 0.0
490.9265893596791 1.0002997437006722 0.0
490.92890381658094 1.000289616941694 0.0
490.93121822127443 1.0002789693776262 0.0
490.9335325737327 1.0002678172274881 0.0
490.93584687392917 1.0002561765184932 0.0
490.9381611218371 1.000244063086831 0.0
490.9404753174296 1.00023149257847 0.0
490.9427894606803 1.0002184804499463 0.0
490.9451035515622 1.0002050419691875 0.0
490.947417590049 1.0001911922163171 0.0
490.9497315761137 1.0001769460844834 0.0
490.9520455097299 1.0001623182806865 0.0
490.9543593908708 1.0001473233266183 0.0
490.9566732195101 1.000131975559494 0.0
490.95898699562105 1.000116289132913 0.0
490.9613007191771 1.000100278017701 0.0
490.9636143901517 1.0000839560027786 0.0
490.96592800851823 1.0000673366960162 0.0
490.9682415742504 1.000050433525111 0.0
490.97055508732143 1.0000332597384571 0.0
490.9728685477051 1.0000158284060248 0.0
490.97518195537475 0.9999981524202497 0.0
490.97749531030405 0.9999802444969105 0.0
490.97980861246646 0.9999621171760343 0.0
490.98212186183565 0.999943782822782 0.0
490.9844350583852 0.9999252536283556 0.0
490.98674820208856 0.9999065416109001 0.0
490.9890612929195 0.9998876586164108 0.0
490.99137433085156 0.999868616319648 0.0
490.9936873158585 0.9998494262250436 0.0
490.9960002479139 0.9998300996676329 0.0
490.9983131269915 0.9998106478139587 0.0
491.0006259530649 0.9997910816630093 0.0
491.0029387261079 0.999771412047139 0.0
491.00525144609423 0.999751649632994 0.0
491.0075641129976 0.9997318049224523 0.0
491.0098767267918 0.9997118882535492 0.0
491.0121892874504 0.99969190980142 0.0
491.0145017949475 0.999671879579235 0.0
491.01681424925664 0.9996518074391408 0.0
491.0191266503517 0.9996317030732009 0.0
491.0214389982066 0.9996115760143459 0.0
491.02375129279505 0.9995914356373085 0.0
491.02606353409107 0.9995712911595809 0.0
491.0283757220685 0.9995511516423581 0.0
491.03068785670104 0.9995310259914916 0.0
491.0329999379628 0.9995109229584337 0.0
491.03531196582765 0.9994908511411966 0.0
491.03762394026944 0.9994708189853088 0.0
491.03993586126217 0.9994508347847567 0.0
491.0422477287797 0.9994309066829529 0.0
491.0445595427962 0.9994110426736852 0.0
491.0468713032855 0.9993912506020763 0.0
491.0491830102217 0.9993715381655423 0.0
491.0514946635788 0.9993519129147441 0.0
491.0538062633309 0.999332382254555 0.0
491.0561178094518 0.9993129534450164 0.0
491.05842930191574 0.9992936336022915 0.0
491.0607407406968 0.9992744296996313 0.0
491.06305212576905 0.9992553485683341 0.0
491.06536345710657 0.9992363968986989 0.0
491.0676747346835 0.9992175812409924 0.0
491.069985958474 0.9991989080064085 0.0
491.0722971284523 0.9991803834680185 0.0
491.0746082445923 0.9991620137617465 0.0
491.07691930686843 0.9991438048873129 0.0
491.0792303152547 0.9991257627092068 0.0
491.0815412697255 0.9991078929576344 0.0
491.08385217025483 0.9990902012294871 0.0
491.0861630168171 0.9990726929892907 0.0
491.0884738093866 0.9990553735701697 0.0
491.0907845479374 0.9990382481748032 0.0
491.0930952324439 0.9990213218763802 0.0
491.09540586288034 0.9990045996195572 0.0
491.0977164392211 0.9989880862214146 0.0
491.10002696144034 0.998971786372409 0.0
491.1023374295126 0.9989557046373314 0.0
491.104647843412 0.9989398454562584 0.0
491.1069582031132 0.9989242131455065 0.0
491.10926850859033 0.9989088118985847 0.0
491.1115787598178 0.9988936457871437 0.0
491.1138889567701 0.998878718761928 0.0
491.1161990994216 0.9988640346537291 0.0
491.1185091877468 0.9988495971743268 0.0
491.12081922172007 0.9988354099174465 0.0
491.1231292013158 0.9988214763596994 0.0
491.1254391265087 0.998807799861533 0.0
491.127748997273 0.9987943836681742 0.0
491.13005881358333 0.9987812309105718 0.0
491.13236857541426 0.9987683446063476 0.0
491.13467828274014 0.9987557276607293 0.0
491.13698793553567 0.9987433828675003 0.0
491.1392975337754 0.9987313129099321 0.0
491.14160707743383 0.9987195203617306 0.0
491.1439165664855 0.9987080076879741 0.0
491.14622600090513 0.9986967772460414 0.0
491.1485353806672 0.9986858312865606 0.0
491.1508447057465 0.9986751719543382 0.0
491.15315397611755 0.9986648012892917 0.0
491.1554631917551 0.9986547212273837 0.0
491.1577723526338 0.9986449336015584 0.0
491.16008145872814 0.9986354401426649 0.0
491.16239051001287 0.9986262424803947 0.0
491.1646995064629 0.9986173421442033 0.0
491.16700844805285 0.9986087405642423 0.0
491.16931733475747 0.9986004390722854 0.0
491.17162616655145 0.9985924389026529 0.0
491.1739349434096 0.9985847411931351 0.0
491.17624366530663 0.9985773469859196 0.0
491.17855233221735 0.9985702572285073 0.0
491.18086094411666 0.9985634727746392 0.0
491.1831695009792 0.9985569943852133 0.0
491.18547800278003 0.9985508227292065 0.0
491.1877864494937 0.9985449583845872 0.0
491.19009484109534 0.9985394018392373 0.0
491.19240317755964 0.9985341534918661 0.0
491.1947114588616 0.9985292136529257 0.0
491.19701968497606 0.9985245825455236 0.0
491.199327855878 0.9985202603063381 0.0
491.2016359715422 0.9985162469865249 0.0
491.20394403194365 0.9985125425526341 0.0
491.2062520370573 0.9985091468875157 0.0
491.2085599868582 0.9985060597912295 0.0
491.2108678813213 0.9985032809819546 0.0
491.2131757204214 0.9985008100968943 0.0
491.2154835041338 0.9984986466931821 0.0
491.2177912324333 0.9984967902487885 0.0
491.22009890529495 0.9984952401634227 0.0
491.222406522694 0.9984939957594391 0.0
491.22471408460524 0.9984930562827355 0.0
491.22702159100385 0.9984924209036595 0.0
491.22932904186484 0.998492088717904 0.0
491.23163643716356 0.9984920587474132 0.0
491.23394377687475 0.9984923299412723 0.0
491.23625106097376 0.9984929011766184 0.0
491.2385582894357 0.9984937712595248 0.0
491.2408654622356 0.9984949389259078 0.0
491.24317257934877 0.9984964028424186 0.0
491.2454796407503 0.9984981616073358 0.0
491.2477866464154 0.9985002137514658 0.0
491.2500935963193 0.9985025577390333 0.0
491.25240049043714 0.99850519196857 0.0
491.25470732874413 0.9985081147738173 0.0
491.2570141112157 0.9985113244246115 0.0
491.2593208378268 0.9985148191277715 0.0
491.26162750855303 0.9985185970279981 0.0
491.2639341233693 0.9985226562087588 0.0
491.2662406822512 0.9985269946931773 0.0
491.26854718517393 0.9985316104449214 0.0
491.2708536321127 0.9985365013690969 0.0
491.273160023043 0.9985416653131279 0.0
491.27546635794 0.998547100067649 0.0
491.2777726367793 0.9985528033673904 0.0
491.28007885953593 0.9985587728920645 0.0
491.2823850261856 0.9985650062672518 0.0
491.2846911367035 0.9985715010652891 0.0
491.2869971910651 0.9985782548061457 0.0
491.2893031892458 0.9985852649583219 0.0
491.29160913122104 0.9985925289397187 0.0
491.29391501696625 0.9986000441185353 0.0
491.296220846457 0.9986078078141417 0.0
491.2985266196684 0.9986158172979682 0.0
491.30083233657643 0.9986240697943867 0.0
491.3031379971561 0.9986325624815938 0.0
491.3054436013833 0.9986412924924952 0.0
491.3077491492333 0.9986502569155812 0.0
491.31005464068176 0.9986594527958168 0.0
491.31236007570413 0.9986688771355196 0.0
491.3146654542761 0.9986785268952434 0.0
491.31697077637307 0.9986883989946542 0.0
491.3192760419708 0.9986984903134207 0.0
491.3215812510447 0.9987087976920861 0.0
491.3238864035704 0.9987193179329567 0.0
491.32619149952365 0.9987300478009792 0.0
491.32849653887996 0.9987409840246182 0.0
491.33080152161494 0.9987521232967459 0.0
491.33310644770444 0.9987634622755159 0.0
491.33541131712394 0.998774997585244 0.0
491.33771612984924 0.9987867258172934 0.0
491.34002088585584 0.9987986435309507 0.0
491.34232558511974 0.9988107472543084 0.0
491.34463022761634 0.9988230334851452 0.0
491.3469348133215 0.9988354986918109 0.0
491.3492393422111 0.9988481393140982 0.0
491.35154381426065 0.9988609517641296 0.0
491.353848229446 0.9988739324272424 0.0
491.35615258774294 0.9988870776628577 0.0
491.3584568891274 0.9989003838053737 0.0
491.3607611335749 0.998913847165039 0.0
491.3630653210615 0.9989274640288353 0.0
491.36536945156286 0.9989412306613643 0.0
491.3676735250549 0.9989551433057186 0.0
491.36997754151344 0.9989691981843778 0.0
491.37228150091437 0.9989833915000756 0.0
491.3745854032334 0.9989977194366908 0.0
491.37688924844673 0.9990121781601298 0.0
491.37919303652995 0.9990267638192034 0.0
491.38149676745917 0.9990414725465161 0.0
491.38380044121027 0.999056300459341 0.0
491.38610405775904 0.9990712436605131 0.0
491.38840761708155 0.9990862982393027 0.0
491.3907111191538 0.9991014602723058 0.0
491.3930145639516 0.9991167258243249 0.0
491.3953179514511 0.9991320909492527 0.0
491.3976212816282 0.9991475516909613 0.0
491.3999245544589 0.9991631040841774 0.0
491.4022277699192 0.9991787441553758 0.0
491.4045309279852 0.9991944679236623 0.0
491.4068340286329 0.9992102714016555 0.0
491.40913707183836 0.9992261505963796 0.0
491.4114400575776 0.9992421015101415 0.0
491.4137429858266 0.9992581201414236 0.0
491.41604585656177 0.999274202485771 0.0
491.41834866975887 0.9992903445366731 0.0
491.4206514253942 0.9993065422864551 0.0
491.42295412344384 0.9993227917271624 0.0
491.42525676388385 0.9993390888514535 0.0
491.4275593466905 0.9993554296534826 0.0
491.4298618718398 0.9993718101297906 0.0
491.432164339308 0.999388226280195 0.0
491.43446674907125 0.9994046741086753 0.0
491.43676910110577 0.9994211496242659 0.0
491.4390713953877 0.9994376488419475 0.0
491.4413736318934 0.9994541677835296 0.0
491.443675810599 0.9994707024785476 0.0
491.44597793148074 0.9994872489651551 0.0
491.44827999451473 0.9995038032910039 0.0
491.45058199967747 0.9995203615141477 0.0
491.45288394694506 0.9995369197039288 0.0
491.4551858362938 0.9995534739418671 0.0
491.45748766770015 0.9995700203225577 0.0
491.45978944114023 0.9995865549545571 0.0
491.46209115659036 0.9996030739612823 0.0
491.4643928140269 0.9996195734819007 0.0
491.4666944134264 0.9996360496722245 0.0
491.46899595476486 0.9996524987056008 0.0
491.4712974380187 0.999668916773808 0.0
491.47359886316457 0.9996853000879541 0.0
491.47590023017864 0.9997016448793626 0.0
491.4782015390373 0.9997179474004747 0.0
491.48050278971704 0.9997342039257385 0.0
491.4828039821942 0.9997504107525094 0.0
491.48510511644514 0.9997665642019391 0.0
491.4874061924465 0.9997826606198776 0.0
491.4897072101746 0.999798696377763 0.0
491.4920081696059 0.9998146678735249 0.0
491.49430907071707 0.9998305715324722 0.0
491.49660991348435 0.9998464038081929 0.0
491.49891069788424 0.9998621611834518 0.0
491.5012114238934 0.9998778401710887 0.0
491.5035120914882 0.9998934373149085 0.0
491.5058127006453 0.9999089491905845 0.0
491.5081132513411 0.999924372406554 0.0
491.5104137435523 0.9999397036049117 0.0
491.5127141772553 0.999954939462314 0.0
491.51501455242686 0.999970076690868 0.0
491.51731486904333 0.9999851120390376 0.0
491.5196151270816 1.0000000422925341 0.0
491.52191532651796 1.0000148642752142 0.0
491.52421546732927 1.000029574849986 0.0
491.5265155494921 1.0000441709196937 0.0
491.528815572983 1.0000586494280268 0.0
491.5311155377787 1.00007300736041 0.0
491.5334154438558 1.0000872417449056 0.0
491.535715291191 1.0001013496531073 0.0
491.538015079761 1.0001153282010424 0.0
491.54031480954245 1.0001291745500647 0.0
491.5426144805121 1.0001428859077552 0.0
491.5449140926467 1.0001564595288175 0.0
491.54721364592285 1.0001698927159757 0.0
491.54951314031734 1.000183182820871 0.0
491.55181257580693 1.0001963272449135 0.0
491.5541119523685 1.0002093234396667 0.0
491.5564112699785 1.000222168906707 0.0
491.55871052861403 1.0002348611973826 0.0
491.5610097282517 1.0002473979125635 0.0
491.5633088688683 1.0002597767024022 0.0
491.5656079504408 1.0002719952660901 0.0
491.56790697294593 1.0002840513516085 0.0
491.5702059363604 1.00029594275549 0.0
491.5725048406613 1.000307667322578 0.0
491.5748036858252 1.0003192229457656 0.0
491.5771024718293 1.0003306075657756 0.0
491.57940119865 1.0003418191708888 0.0
491.58169986626456 1.000352855796724 0.0
491.58399847464983 1.0003637155259788 0.0
491.58629702378266 1.0003743964881855 0.0
491.58859551364003 1.0003848968594702 0.0
491.5908939441987 1.000395214862304 0.0
491.59319231543566 1.0004053487652613 0.0
491.595490627328 1.0004152968827666 0.0
491.5977888798526 1.0004250575748606 0.0
491.60008707298635 1.000434629246938 0.0
491.6023852067063 1.0004440103495178 0.0
491.6046832809894 1.0004531993779824 0.0
491.60698129581266 1.0004621948723422 0.0
491.60927925115305 1.00047099541698 0.0
491.61157714698777 1.000479599640411 0.0
491.61387498329367 1.0004880062150299 0.0
491.61617276004785 1.0004962138568674 0.0
491.61847047722733 1.0005042213253375 0.0
491.62076813480905 1.0005120274229944 0.0
491.6230657327703 1.0005196309952855 0.0
491.62536327108825 1.0005270309302965 0.0
491.6276607497396 1.0005342261585075 0.0
491.62995816870176 1.0005412156525444 0.0
491.6322555279517 1.0005479984269263 0.0
491.63455282746656 1.0005545735378207 0.0
491.6368500672236 1.0005609400827922 0.0
491.63914724719973 1.0005670972005538 0.0
491.6414443673724 1.000573044070713 0.0
491.64374142771845 1.0005787799135273 0.0
491.6460384282153 1.0005843039896496 0.0
491.64833536884 1.0005896155998824 0.0
491.6506322495698 1.0005947140849218 0.0
491.6529290703818 1.00059959882511 0.0
491.6552258312533 1.0006042692401815 0.0
491.6575225321615 1.0006087247890167 0.0
491.65981917308375 1.0006129649693851 0.0
491.662115753997 1.0006169893176962 0.0
491.66441227487877 1.0006207974087469 0.0
491.66670873570627 1.0006243888554671 0.0
491.66900513645675 1.0006277633086722 0.0
491.6713014771074 1.0006309204568085 0.0
491.67359775763555 1.0006338600256972 0.0
491.6758939780187 1.000636581778285 0.0
491.67819013823384 1.0006390855143896 0.0
491.6804862382585 1.000641371070448 0.0
491.68278227806996 1.000643438319259 0.0
491.6850782576455 1.0006452871697356 0.0
491.68737417696263 1.0006469175666415 0.0
491.6896700359985 1.0006483294903474 0.0
491.6919658347307 1.00064952295657 0.0
491.6942615731363 1.0006504980161215 0.0
491.696557251193 1.0006512547546493 0.0
491.698852868878 1.000651793292387 0.0
491.7011484261689 1.000652113783898 0.0
491.703443923043 1.0006522164178142 0.0
491.7057393594776 1.0006521014165903 0.0
491.7080347354504 1.0006517690362402 0.0
491.71033005093864 1.0006512195660873 0.0
491.71262530591986 1.0006504533285028 0.0
491.71492050037153 1.0006494706786533 0.0
491.71721563427116 1.000648272004244 0.0
491.719510707596 1.000646857725262 0.0
491.72180572032386 1.0006452282937197 0.0
491.7241006724321 1.0006433841933962 0.0
491.72639556389817 1.0006413259395832 0.0
491.72869039469975 1.0006390540788295 0.0
491.73098516481423 1.0006365691886778 0.0
491.7332798742192 1.000633871877414 0.0
491.73557452289225 1.000630962783804 0.0
491.7378691108109 1.0006278425768405 0.0
491.7401636379528 1.000624511955483 0.0
491.74245810429534 1.0006209716484045 0.0
491.74475250981635 1.0006172224137238 0.0
491.7470468544932 1.0006132650387582 0.0
491.74934113830363 1.000609100339759 0.0
491.75163536122517 1.000604729161656 0.0
491.75392952323557 1.0006001523777985 0.0
491.75622362431244 1.0005953708896949 0.0
491.7585176644333 1.0005903856267582 0.0
491.76081164357595 1.0005851975460434 0.0
491.76310556171796 1.0005798076319934 0.0
491.76539941883703 1.000574216896173 0.0
491.7676932149109 1.00056842637702 0.0
491.7699869499171 1.0005624371395758 0.0
491.77228062383347 1.000556250275235 0.0
491.7745742366377 1.0005498669014814 0.0
491.7768677883076 1.000543288161629 0.0
491.7791612788206 1.0005365152245693 0.0
491.78145470815474 1.0005295492845008 0.0
491.7837480762876 1.00052239156068 0.0
491.78604138319696 1.000515043297158 0.0
491.7883346288607 1.000507505762518 0.0
491.7906278132565 1.0004997802496218 0.0
491.79292093636195 1.0004918680753498 0.0
491.7952139981553 1.000483770580334 0.0
491.79750699861387 1.0004754891287126 0.0
491.7997999377158 1.0004670251078527 0.0
491.8020928154388 1.0004583799281073 0.0
491.8043856317606 1.0004495550225463 0.0
491.8066783866592 1.0004405518466992 0.0
491.80897108011237 1.000431371878298 0.0
491.8112637120979 1.0004220166170137 0.0
491.8135562825937 1.0004124875842022 0.0
491.8158487915777 1.0004027863226352 0.0
491.81814123902774 1.0003929143962547 0.0
491.82043362492175 1.000382873389901 0.0
491.8227259492375 1.000372664909062 0.0
491.82501821195297 1.0003622905796066 0.0
491.8273104130462 1.0003517520475325 0.0
491.82960255249486 1.000341050978701 0.0
491.8318946302772 1.000330189058583 0.0
491.8341866463709 1.0003191679919938 0.0
491.8364786007539 1.0003079895028417 0.0
491.8387704934043 1.0002966553338597 0.0
491.84106232430014 1.0002851672463542 0.0
491.8433540934191 1.000273527019944 0.0
491.8456458007395 1.000261736452299 0.0
491.8479374462392 1.0002497973588835 0.0
491.85022902989607 1.0002377115726984 0.0
491.85252055168826 1.0002254809440168 0.0
491.8548120115939 1.000213107340136 0.0
491.85710340959076 1.0002005926451096 0.0
491.85939474565697 1.0001879387594923 0.0
491.86168601977073 1.0001751476000804 0.0
491.86397723190987 1.000162221099659 0.0
491.8662683820527 1.0001491612067364 0.0
491.86855947017705 1.0001359698852912 0.0
491.870850496261 1.0001226491145119 0.0
491.87314146028297 1.0001092008885404 0.0
491.8754323622207 1.0000956272162123 0.0
491.8777232020524 1.0000819301208053 0.0
491.8800139797563 1.0000681116397725 0.0
491.8823046953104 1.0000541738244946 0.0
491.88459534869287 1.0000401187400147 0.0
491.8868859398818 1.0000259484647869 0.0
491.8891764688554 1.0000116650904183 0.0
491.8914669355918 0.9999972707214088 0.0
491.8937573400692 0.9999827674749002 0.0
491.89604768226576 0.999968157480414 0.0
491.89833796215976 0.9999534428795989 0.0
491.90062817972904 0.9999386258259755 0.0
491.90291833495223 0.9999237084846745 0.0
491.9052084278073 0.9999086930321888 0.0
491.9074984582725 0.9998935816561118 0.0
491.90978842632614 0.9998783765548845 0.0
491.91207833194625 0.9998630799375392 0.0
491.9143681751113 0.9998476940234442 0.0
491.91665795579945 0.999832221042052 0.0
491.9189476739887 0.9998166632326388 0.0
491.92123732965786 0.9998010228440557 0.0
491.9235269227848 0.9997853021344693 0.0
491.92581645334786 0.9997695033711114 0.0
491.9281059213254 0.9997536288300222 0.0
491.9303953266957 0.9997376807957985 0.0
491.93268466943704 0.999721661561336 0.0
491.9349739495278 0.999705573427584 0.0
491.93726316694614 0.9996894187032813 0.0
491.9395523216706 0.999673199704711 0.0
491.94184141367947 0.9996569187554456 0.0
491.9441304429509 0.999640578186095 0.0
491.9464194094635 0.9996241803340488 0.0
491.9487083131954 0.9996077275432327 0.0
491.95099715412516 0.999591222163849 0.0
491.95328593223115 0.9995746665521271 0.0
491.9555746474917 0.9995580630700726 0.0
491.9578632998851 0.9995414140852174 0.0
491.9601518893899 0.9995247219703651 0.0
491.9624404159845 0.9995079891033385 0.0
491.96472887964717 0.9994912178667377 0.0
491.9670172803566 0.9994744106476772 0.0
491.969305618091 0.9994575698375444 0.0
491.9715938928289 0.9994406978317486 0.0
491.9738821045487 0.9994237970294634 0.0
491.9761702532288 0.9994068698333893 0.0
491.9784583388479 0.9993899186494931 0.0
491.98074636138443 0.9993729458867634 0.0
491.9830343208165 0.9993559539569656 0.0
491.98532221712304 0.9993389452743825 0.0
491.9876100502823 0.9993219222555746 0.0
491.989897820273 0.9993048873191285 0.0
491.99218552707333 0.9992878428854123 0.0
491.99447317066216 0.99927079137632 0.0
491.9967607510178 0.9992537352150316 0.0
491.9990482681187 0.9992366768257605 0.0
492.0013357219437 0.9992196186335088 0.0
492.00362311247113 0.9992025630638192 0.0
492.0059104396796 0.9991855125425296 0.0
492.0081977035477 0.9991684694955245 0.0
492.01048490405407 0.9991514363484917 0.0
492.0127720411771 0.9991344155266717 0.0
492.0150591148955 0.9991174094546156 0.0
492.01734612518794 0.9991004205559383 0.0
492.0196330720329 0.9990834512530721 0.0
492.02191995540903 0.9990665039670257 0.0
492.02420677529494 0.999049581117132 0.0
492.0264935316692 0.9990326851208097 0.0
492.0287802245106 0.9990158183933151 0.0
492.03106685379765 0.9989989833475014 0.0
492.0333534195091 0.9989821823935677 0.0
492.03563992162367 0.9989654179388263 0.0
492.03792636011974 0.9989486923874513 0.0
492.04021273497614 0.9989320081402311 0.0
492.04249904617166 0.9989153675943381 0.0
492.04478529368475 0.9988987731430733 0.0
492.0470714774944 0.9988822271756319 0.0
492.04935759757916 0.9988657320768562 0.0
492.05164365391767 0.9988492902269963 0.0
492.0539296464887 0.9988329040014668 0.0
492.0562155752709 0.9988165757706041 0.0
492.0585014402432 0.998800307899422 0.0
492.0607872413843 0.9987841027473812 0.0
492.0630729786727 0.998767962668135 0.0
492.0653586520874 0.998751890009296 0.0
492.06764426160703 0.9987358871121934 0.0
492.0699298072106 0.998719956311634 0.0
492.07221528887646 0.9987040999356583 0.0
492.0745007065837 0.9986883203053015 0.0
492.0767860603111 0.9986726197343574 0.0
492.07907135003734 0.9986570005291363 0.0
492.0813565757414 0.998641464988219 0.0
492.08364173740176 0.99862601540223 0.0
492.0859268349977 0.9986106540535885 0.0
492.08821186850764 0.9985953832162746 0.0
492.0904968379106 0.998580205155586 0.0
492.09278174318536 0.9985651221279042 0.0
492.09506658431087 0.9985501363804526 0.0
492.09735136126585 0.9985352501510625 0.0
492.09963607402926 0.9985204656679288 0.0
492.10192072257985 0.9985057851493769 0.0
492.10420530689674 0.9984912108036242 0.0
492.10648982695847 0.9984767448285431 0.0
492.10877428274415 0.9984623894114218 0.0
492.11105867423277 0.9984481467287252 0.0
492.113343001403 0.9984340189458691 0.0
492.11562726423375 0.9984200082169655 0.0
492.1179114627043 0.9984061166846016 0.0
492.12019559679305 0.9983923464795985 0.0
492.1224796664793 0.9983786997207675 0.0
492.12476367174196 0.9983651785146843 0.0
492.1270476125598 0.9983517849554505 0.0
492.1293314889119 0.9983385211244524 0.0
492.13161530077724 0.9983253890901301 0.0
492.13389904813465 0.9983123909077416 0.0
492.1361827309633 0.998299528619125 0.0
492.1384663492419 0.9982868042524666 0.0
492.1407499029498 0.9982742198220608 0.0
492.1430333920656 0.9982617773280814 0.0
492.1453168165686 0.9982494787563408 0.0
492.1476001764378 0.9982373260780556 0.0
492.1498834716519 0.998225321249621 0.0
492.1521667021902 0.998213466212361 0.0
492.15444986803175 0.9982017628923071 0.0
492.15673296915537 0.9981902131999562 0.0
492.15901600554037 0.9981788190300391 0.0
492.1612989771655 0.9981675822612898 0.0
492.1635818840101 0.9981565047562015 0.0
492.16586472605303 0.9981455883608045 0.0
492.16814750327353 0.9981348349044229 0.0
492.1704302156505 0.9981242461994485 0.0
492.1727128631631 0.9981138240410982 0.0
492.1749954457904 0.9981035702071909 0.0
492.17727796351164 0.9980934864579022 0.0
492.17956041630566 0.9980835745355431 0.0
492.18184280415176 0.9980738361643168 0.0
492.18412512702895 0.9980642730500888 0.0
492.18640738491644 0.9980548868801575 0.0
492.1886895777933 0.9980456793230134 0.0
492.1909717056387 0.9980366520281116 0.0
492.19325376843176 0.9980278066256365 0.0
492.19553576615164 0.9980191447262693 0.0
492.1978176987774 0.9980106679209538 0.0
492.2000995662883 0.9980023777806638 0.0
492.20238136866357 0.9979942758561737 0.0
492.2046631058823 0.9979863636778167 0.0
492.20694477792364 0.9979786427552648 0.0
492.2092263847668 0.9979711145772818 0.0
492.211507926391 0.9979637806114989 0.0
492.21378940277543 0.9979566423041834 0.0
492.21607081389925 0.997949701079999 0.0
492.2183521597418 0.9979429583417757 0.0
492.22063344028214 0.9979364154702797 0.0
492.22291465549955 0.9979300738239782 0.0
492.22519580537335 0.9979239347388045 0.0
492.2274768898826 0.9979179995279283 0.0
492.2297579090068 0.9979122694815218 0.0
492.23203886272495 0.997906745866526 0.0
492.2343197510164 0.9979014299264211 0.0
492.2366005738604 0.9978963228809836 0.0
492.23888133123626 0.9978914259260673 0.0
492.24116202312337 0.9978867402333602 0.0
492.24344264950065 0.9978822669501547 0.0
492.24572321034776 0.997878007199114 0.0
492.2480037056438 0.9978739620780365 0.0
492.25028413536813 0.997870132659631 0.0
492.25256449949995 0.9978665199912715 0.0
492.25484479801884 0.9978631250947703 0.0
492.2571250309038 0.9978599489661489 0.0
492.25940519813435 0.9978569925753914 0.0
492.26168529968976 0.9978542568662249 0.0
492.26396533554947 0.997851742755878 0.0
492.2662453056926 0.9978494511348495 0.0
492.2685252100988 0.9978473828666717 0.0
492.27080504874704 0.997845538787682 0.0
492.27308482161703 0.9978439197067808 0.0
492.275364528688 0.9978425264052074 0.0
492.2776441699394 0.9978413596362973 0.0
492.2799237453505 0.9978404201252503 0.0
492.28220325490065 0.997839708568898 0.0
492.2844826985694 0.99783922563547 0.0
492.286762076336 0.9978389719643543 0.0
492.28904138818007 0.9978389481658669 0.0
492.29132063408076 0.9978391548210132 0.0
492.2935998140176 0.9978395924812599 0.0
492.29587892797 0.9978402616682908 0.0
